id,site_eui
76121,87.42552921531546
76122,56.5889589155322
76123,70.25442370345763
76124,57.9689668918445
76125,69.9568634191146
76126,69.87962992488929
76127,56.404818308033555
76128,69.93917546640205
76129,71.77225685266922
76130,69.81937284675996
76131,70.11601005772445
76132,56.37134416737581
76133,56.74882707724191
76134,69.89029402755523
76135,60.58046699676879
76136,57.344450077343936
76137,56.43538665031201
76138,70.19638657369933
76139,56.44675538126103
76140,70.10090647292554
76141,70.34258845512022
76142,72.62609369354504
76143,70.36879727756832
76144,69.78940372279158
76145,70.59428477071424
76146,71.6052719474701
76147,69.55091104742087
76148,57.198519897693586
76149,56.59158562593211
76150,69.8863362448792
76151,70.53601201992797
76152,69.88701063955568
76153,56.63721651065907
76154,70.01716413986742
76155,69.92485038611676
76156,69.93736581499661
76157,56.358465077946676
76158,69.98877795047247
76159,56.43332632434203
76160,70.98160881384956
76161,56.354155631197045
76162,69.35910372894296
76163,58.33217527238139
76164,69.40310933661021
76165,70.62182466543891
76166,70.76905869168286
76167,69.77356958416249
76168,56.34774481612749
76169,68.08931458992174
76170,70.06188340654808
76171,68.09277856426115
76172,73.88036432640592
76173,69.76381792180337
76174,68.08207471938204
76175,56.67938342104617
76176,70.38536521688957
76177,70.0202336297707
76178,70.53919194467971
76179,69.84896438110809
76180,69.39131376522118
76181,56.36995693594599
76182,69.91894028771685
76183,78.51156668317208
76184,70.05606360131833
76185,69.76060020156365
76186,56.41920775594281
76187,70.28869406570584
76188,68.188472907515
76189,70.99745440781089
76190,56.350962536367206
76191,70.10460028442503
76192,69.63662389115552
76193,70.80078767509303
76194,70.21627569650809
76195,56.51636320685657
76196,70.0522471406448
76197,70.46625148026442
76198,69.89529989411858
76199,59.432413965701926
76200,56.427416225942125
76201,69.88758523245542
76202,56.36962859714595
76203,57.358576854213425
76204,70.50814751114149
76205,56.65098211484792
76206,70.31728995058165
76207,57.45757921087716
76208,72.1799067120437
76209,69.84869350159806
76210,69.99429404231205
76211,56.60800256593075
76212,69.97385495201343
76213,98.74604838099299
76214,69.8879122711187
76215,79.9200593505193
76216,69.5692733948099
76217,56.4829957763086
76218,56.82841640235711
76219,56.43076528170195
76220,69.9382384006858
76221,72.3306557414603
76222,56.43316215494178
76223,56.468261572659685
76224,56.39704488694406
76225,70.7370551672916
76226,70.28233250145604
76227,58.31734256709251
76228,59.3742569557553
76229,70.29843509499278
76230,56.36757647964623
76231,72.87459691430968
76232,70.19221667093962
76233,56.490949783738415
76234,56.3926697724346
76235,64.12542296680226
76236,68.39671674797114
76237,67.79219710522489
76238,66.12833068902523
76239,63.775613992899025
76240,67.51820842987195
76241,80.86335175577392
76242,95.05968887573431
76243,94.87700937589557
76244,101.27282635849883
76245,97.14494592267579
76246,94.59262223466226
76247,94.27645915726657
76248,87.89201656538557
76249,99.46605239703308
76250,90.23864640347688
76251,101.46379800852787
76252,64.409578756369
76253,63.99926430327173
76254,64.00166117651156
76255,64.27789663587805
76256,80.69306704563473
76257,94.76861531725149
76258,93.94621042274935
76259,89.54384422380849
76260,65.28789827965852
76261,63.62006348640921
76262,65.52519425076503
76263,63.82981954518095
76264,81.74706742744775
76265,81.1150086981063
76266,94.78863698788132
76267,95.22127311011877
76268,94.7797975268902
76269,93.4974026903867
76270,94.51763786121705
76271,94.5974211816881
76272,94.71836306391492
76273,95.92165940028394
76274,94.22824979046004
76275,94.42725139012896
76276,96.13930204528037
76277,86.93348352887756
76278,89.43834533047198
76279,88.90808339709906
76280,64.11355395140185
76281,63.814584624861936
76282,63.996916680851655
76283,63.64719247975722
76284,63.621849749273906
76285,64.46826747210594
76286,63.688297746138915
76287,71.09562107366924
76288,65.61935763707311
76289,63.56340544287764
76290,63.76209189143424
76291,63.88517746685716
76292,63.77448668113334
76293,63.538644150360824
76294,63.98749102052557
76295,64.24959801284581
76296,65.49234982553048
76297,63.515254557861
76298,64.22437338453733
76299,63.84492356219903
76300,63.60963554591467
76301,63.72359416713675
76302,64.11314040757429
76303,64.12790744510335
76304,63.752323812135046
76305,64.26290796965873
76306,64.55225653714047
76307,64.2863021091573
76308,63.58663859657122
76309,63.81816670137664
76310,81.36058803446235
76311,83.80671209430716
76312,81.20460247906226
76313,95.27113906292084
76314,93.72606610242951
76315,95.41988474778123
76316,94.03548719370315
76317,94.4727345223962
76318,94.42646337700876
76319,94.8198885868535
76320,95.34609987215413
76321,95.7447759903605
76322,93.8747981849931
76323,95.03976107191033
76324,94.57939538156938
76325,94.89003621778488
76326,95.52163224379342
76327,94.12109044941712
76328,93.59147175658086
76329,108.38833072041984
76330,93.99444484370565
76331,93.73106506065938
76332,95.00808417853136
76333,93.49788699011674
76334,94.26490284380839
76335,94.42274639133825
76336,95.21462253467303
76337,95.3142079949123
76338,95.12472337123904
76339,96.90596608379542
76340,94.12756015044783
76341,87.94738347561429
76342,89.16875442374453
76343,89.47881831616291
76344,88.26958467680038
76345,87.40207540629467
76346,89.84870679958908
76347,87.88889225516436
76348,89.07501369635042
76349,89.32077905157234
76350,101.91553473800946
76351,87.13680449155368
76352,89.65962105624817
76353,87.58772637227298
76354,87.74286944557684
76355,69.76552528356297
76356,56.3978657339444
76357,70.02356626859046
76358,56.95114123731901
76359,56.37406117094588
76360,56.65988009632747
76361,69.89724660164484
76362,56.396798632844366
76363,71.23744302058321
76364,56.45171329714094
76365,56.40673088154381
76366,70.43287389452098
76367,56.591298329482015
76368,56.54095578297529
76369,56.39344957708454
76370,56.69955163183522
76371,70.34869473453955
76372,56.37457009608579
76373,117.36960963494471
76374,69.77553961696276
76375,69.92485038611676
76376,69.80394092316055
76377,56.50346770048736
76378,70.0834626519163
76379,69.80663330132074
76380,70.26001614526604
76381,70.01739839749143
76382,69.96031097651439
76383,69.77127121256262
76384,56.459511343640315
76385,69.99675658331216
76386,69.9509874547316
76387,69.39589409148084
76388,68.1695441756965
76389,70.01172883259096
76390,74.20414824779527
76391,70.073761062637
76392,70.87399659441644
76393,57.03495792448393
76394,63.59933709966049
76395,63.597005894180484
76396,63.668646236741324
76397,64.46255437698642
76398,64.01876210762907
76399,64.16648725410118
76400,63.644483684657416
76401,79.9852782089472
76402,79.97542804494788
76403,80.34563004192432
76404,80.72494874311269
76405,79.49098056251864
76406,80.57796133992042
76407,80.750559169511
76408,80.19194064789212
76409,81.050168324492
76410,80.72459577890277
76411,82.37337368840804
76412,80.74152985251158
76413,80.71608359551328
76414,81.050168324492
76415,80.03206648794435
76416,80.77722028006929
76417,82.25346602774425
76418,80.73942027572184
76419,80.69309987951465
76420,80.69309987951465
76421,80.7619624034287
76422,80.52797829700512
76423,80.12974728093809
76424,80.5568392775233
76425,80.5979883376308
76426,81.63214884745526
76427,80.2625192831797
76428,81.08812428976967
76429,80.57155052485086
76430,81.47675720785264
76431,81.81185034177224
76432,80.93992326988678
76433,80.5814646875217
76434,80.63294821135855
76435,80.48043650785667
76436,81.17140212387199
76437,80.67093701051613
76438,82.9684631379605
76439,80.97875463549667
76440,80.23582410187214
76441,80.64056567151806
76442,80.8082072543175
76443,81.10721719098842
76444,80.42257500283017
76445,80.07803391994139
76446,80.6480600046275
76447,80.8268339418346
76448,80.21757790993252
76449,80.73913297927174
76450,80.84895409939486
76451,80.08460069594094
76452,80.56744628985098
76453,80.70007707901436
76454,81.62394037745571
76455,80.48566363415785
76456,82.32166032741134
76457,80.536352605493
76458,94.34612341965271
76459,95.1483896025486
76460,94.98393169380802
76461,96.53639767808386
76462,95.62829689097248
76463,95.03174724385576
76464,95.0415974078553
76465,94.54346324691028
76466,94.39115354699493
76467,96.72787981678835
76468,94.39977822436254
76469,95.14923037685708
76470,98.52546907891451
76471,96.08799204834736
76472,95.96930227025655
76473,94.78771763924146
76474,94.81408233478419
76475,94.88652299262526
76476,94.04377487049237
76477,93.85743445630146
76478,94.22849149756144
76479,94.5739537492816
76480,94.89740937752845
76481,95.0141980374417
76482,94.30235951908685
76483,94.36543641048661
76484,94.56053231751025
76485,94.98347429298724
76486,94.1421973036961
76487,94.99159840478728
76488,94.12722360317798
76489,93.7333305983791
76490,94.5629501546889
76491,93.7718200509396
76492,97.68946103487747
76493,94.37826624909599
76494,94.85169129539076
76495,94.81113554319086
76496,93.70208916156093
76497,95.64548869858186
76498,94.9365609156464
76499,94.60180450466783
76500,93.92759506402967
76501,94.00924326387553
76502,95.19781631078399
76503,94.36422734079474
76504,94.44426899967698
76505,94.57177937264919
76506,94.16569670206559
76507,95.3665120635435
76508,94.96451075599475
76509,94.89842527412452
76510,95.32201515997735
76511,94.85280259786737
76512,94.73091686812518
76513,94.86649432582658
76514,95.16268239009764
76515,95.1011909000515
76516,94.96867336038008
76517,94.65425142741856
76518,94.62573520264027
76519,94.996862785433
76520,94.71767006663435
76521,94.23983705433989
76522,93.65191892965709
76523,94.57995656545313
76524,94.88374852976517
76525,96.1530972119192
76526,95.0109985930319
76527,94.44064761316827
76528,95.02408783125088
76529,93.70271993818301
76530,94.61721829658131
76531,95.0857179341026
76532,93.70809769833363
76533,93.84809315417465
76534,94.85157132736708
76535,94.40609450146871
76536,94.90862019386373
76537,93.56202676239195
76538,95.64721117714521
76539,94.76237339425165
76540,95.10492454159998
76541,94.60974664215587
76542,94.43254219180722
76543,94.75264635730241
76544,94.08739610674024
76545,94.69785635913036
76546,95.30385802433852
76547,95.33322671769588
76548,94.86310422771635
76549,94.83403487642158
76550,94.69012088463137
76551,94.74009117207811
76552,94.89331018501366
76553,94.92256517209194
76554,96.38286140576997
76555,93.41247785977225
76556,95.29889343906348
76557,93.48848829196754
76558,95.45482820456914
76559,94.74265313894443
76560,97.22223843287543
76561,94.93087335603218
76562,95.20572576549489
76563,94.51569399290179
76564,94.98570593562886
76565,94.98222905471744
76566,93.44650196792031
76567,94.25379966180913
76568,95.32120436272794
76569,95.71468373934272
76570,94.92959467599235
76571,94.7528777335367
76572,94.0666793797011
76573,95.16984654312705
76574,97.1454892383806
76575,95.00771193360174
76576,94.92458566801247
76577,95.48574951105707
76578,94.210779070542
76579,93.99075103220571
76580,94.12716248241645
76581,94.7420718766491
76582,94.99581786057274
76583,95.3307818059368
76584,94.17727122808651
76585,96.01168611123217
76586,94.07375362960124
76587,94.54614587752508
76588,96.27614358975165
76589,94.71851308987402
76590,94.95548113678956
76591,94.9660867822347
76592,94.79534330787078
76593,94.21563703354218
76594,95.85391734654854
76595,95.15382411213272
76596,94.01022152304472
76597,94.59381246281214
76598,94.62495917186538
76599,94.94087948096171
76600,95.08033501906289
76601,96.67607616262171
76602,94.74896545237402
76603,94.91775973134168
76604,94.84694995875748
76605,94.79329119037106
76606,94.35460643063357
76607,93.93196051883046
76608,94.61711330121693
76609,95.82395643105042
76610,93.49965181116681
76611,95.86662358023136
76612,95.30179102897341
76613,94.11223638819797
76614,94.20107665900264
76615,93.76542571607729
76616,94.85901549956111
76617,96.27446962062527
76618,95.27600668563059
76619,94.80273093087021
76620,94.99457459359678
76621,95.17390152730673
76622,94.2234611566912
76623,93.89967805756146
76624,94.93666853585205
76625,94.37388050151435
76626,94.62731788066526
76627,95.55286380305301
76628,93.97158137684687
76629,93.97098358520793
76630,98.67985582394454
76631,96.48821625725463
76632,94.24290190940906
76633,94.32705744191139
76634,94.62710755620469
76635,93.31899859111695
76636,95.92736398472812
76637,95.21975404072396
76638,95.01864015854676
76639,93.52962093513474
76640,94.42691785078273
76641,95.80866251236671
76642,94.62782836248994
76643,94.82770159905363
76644,95.15256771377813
76645,94.69222380963606
76646,94.25526386522847
76647,95.16515129828736
76648,93.94461122233884
76649,95.16244250318755
76650,87.46644622803046
76651,87.11753999254665
76652,87.0689212247396
76653,89.13257161452134
76654,87.51957365609928
76655,89.63629781310306
76656,87.43059462138694
76657,88.25006493514161
76658,87.43923736021429
76659,87.442814042902
76660,87.6895956951987
76661,87.77662813130905
76662,87.70830591517574
76663,87.36208673077113
76664,87.46157063578926
76665,89.03406997452771
76666,88.40657335888295
76667,87.08474715489888
76668,87.0689212247396
76669,87.28839654420995
76670,87.28984320622408
76671,88.6822055729956
76672,87.22324046073004
76673,87.01257213732265
76674,88.44251824901062
76675,89.37252707707808
76676,87.32995057072344
76677,87.74929368727248
76678,87.86194151138966
76679,87.21086130788876
76680,87.5256869949551
76681,87.53888818600831
76682,87.16386859722365
76683,87.38730016029581
76684,87.44779658419179
76685,89.92004284891686
76686,87.15757270073414
76687,87.48416010628966
76688,88.36844515270718
76689,88.56825559246295
76690,89.92599024035985
76691,88.68970550017116
76692,86.97366398952522
76693,87.34073572022066
76694,87.28890822072594
76695,90.4656554047499
76696,88.63549937869834
76697,89.39034583481794
76698,90.21198541945319
76699,89.46422206481361
76700,87.35717806571142
76701,87.93584979518278
76702,90.32611141475877
76703,87.24324995921302
76704,101.2654074971108
76705,89.19003090451793
76706,101.30783707853811
76707,87.48824792434903
76708,87.41871618521577
76709,87.75708036627543
76710,87.28757569721006
76711,87.77320795069522
76712,87.14580996322479
76713,87.0347350063214
76714,87.25618847922601
76715,89.30832018580372
76716,87.5510591367854
76717,89.36109905620992
76718,89.3739288948193
76719,88.61973090782953
76720,92.61030698692389
76721,88.65055906780549
76722,90.49706545600043
76723,89.14525803329911
76724,89.50424656453083
76725,87.40382680071866
76726,89.09509161396932
76727,88.0653197822528
76728,87.49259241521099
76729,89.62018299480337
76730,87.7116444256992
76731,87.47924347169806
76732,87.65653797627851
76733,88.03608342234634
76734,87.44311775629217
76735,87.59907868628238
76736,101.93988926849784
76737,87.21728931998018
76738,88.2504207807408
76739,87.81156613100279
76740,88.54922835900402
76741,89.4859252594922
76742,87.14321608670502
76743,87.25063758221245
76744,88.3809547240146
76745,88.44630249065244
76746,88.56470132495292
76747,87.42473078349326
76748,87.24223486030883
76749,89.33699077982169
76750,87.35571108634826
76751,87.59309471165238
76752,89.34293554272995
76753,87.51699398628739
76754,87.28835825323608
76755,87.19134156623
76756,87.26295028721165
76757,88.02029632430526
76758,87.53464219678631
76759,90.39667599444124
76760,87.39702119900699
76761,103.52773570519707
76762,87.41514329053393
76763,87.43605050256087
76764,88.48684398700811
76765,87.21246819671501
76766,87.09513907791802
76767,87.04175118904163
76768,87.45174509719959
76769,89.90817587503648
76770,87.54982786628511
76771,70.2866805659537
76772,56.55842340713389
76773,68.99713853798403
76774,70.01436375146068
76775,68.46985105062731
76776,56.60457142547102
76777,70.50143298268222
76778,70.7103549611088
76779,56.41773023134283
76780,70.49533408947264
76781,71.96858012978328
76782,70.01591645242752
76783,56.869705006454296
76784,70.22414844149762
76785,70.81468219020007
76786,56.35198859511729
76787,56.68230563636598
76788,69.91033781115766
76789,68.20540698112427
76790,70.25493841246589
76791,68.28273076851929
76792,56.73722850913282
76793,56.65149103998829
76794,70.61650752360492
76795,70.1202461061207
76796,56.57190171487309
76797,71.57487922992414
76798,56.79855398849895
76799,70.20049163095928
76800,70.14651190998256
76801,56.636838921038816
76802,71.29445905319972
76803,71.48507856812967
76804,71.80133125340762
76805,69.92986706142256
76806,70.33523609060285
76807,57.23000758861144
76808,56.52787969026576
76809,70.01415163137744
76810,57.61776750291665
76811,70.52376002108076
76812,72.06385536319112
76813,70.20459504369865
76814,70.17038296300097
76815,68.1994476319046
76816,58.15994515485227
76817,70.40355518640854
76818,56.43202938608192
76819,56.63216009313919
76820,56.40503172825356
76821,71.79675995787784
76822,71.30691998853536
76823,56.69072752658576
76824,70.03909717170563
76825,71.19742341920664
76826,69.83672555233852
76827,70.38125855728777
76828,70.68409606558043
76829,70.61210535908322
76830,69.94602823871537
76831,71.84631449126482
76832,70.01350316224762
76833,71.74591091083312
76834,70.12085305502433
76835,71.17198868080777
76836,112.71992676534751
76837,56.58164516876241
76838,70.40523549815634
76839,63.88999627096632
76840,68.2051424502481
76841,66.0181652453814
76842,63.99410938411188
76843,64.73725903398895
76844,63.39906732648956
76845,64.45277993397644
76846,64.17751122931008
76847,63.73437463962205
76848,63.86126937734366
76849,68.73684609446468
76850,63.64796089234255
76851,66.30927317681858
76852,68.05920406212749
76853,63.712203562153036
76854,63.96955599145326
76855,63.82710572520614
76856,63.32734171563402
76857,64.39247866860092
76858,64.09711747413553
76859,63.51210250538111
76860,67.0707734165469
76861,65.62039422692874
76862,64.0871934339059
76863,63.60344133465992
76864,63.65425176395706
76865,64.14127083426251
76866,63.587024394661285
76867,63.35802497649206
76868,64.32508897466437
76869,63.56668883087764
76870,63.32240842516444
76871,64.04962326671853
76872,63.2866112874965
76873,64.96655861648037
76874,63.68883129668916
76875,63.29400711896619
76876,64.95666322860484
76877,65.05908717842271
76878,65.60245871997972
76879,64.99287497129876
76880,64.22617372757554
76881,63.5689903860723
76882,65.41262916489518
76883,64.57098190196871
76884,64.71729512833349
76885,67.4651899221451
76886,63.92466063977395
76887,64.15999249544143
76888,79.69700044951946
76889,63.571338008492376
76890,63.549125888673416
76891,63.98138625561273
76892,64.29779396715662
76893,64.30148375171234
76894,66.41464764296848
76895,64.21792787669779
76896,63.61593965087445
76897,65.66008990996966
76898,71.49847138508608
76899,64.20348049162226
76900,64.3153012948303
76901,65.77193079158883
76902,63.724800812226704
76903,63.31219708848516
76904,63.67504063487081
76905,73.1255643757429
76906,64.02499785672012
76907,64.26362210654884
76908,64.04670105139871
76909,63.56716810573221
76910,63.520700434942
76911,63.543705114879
76912,63.70217006043799
76913,63.692131101628775
76914,64.76745708850035
76915,65.58625705909094
76916,64.21243006068812
76917,64.16478810081094
76918,65.17462691402693
76919,65.39427502597641
76920,64.05523277205589
76921,64.7825451629758
76922,67.06412407797075
76923,63.55829474966299
76924,63.64607612783743
76925,63.69442401613446
76926,63.47451137425492
76927,63.81185438794705
76928,63.39496309148967
76929,63.51702758738088
76930,64.10081949410528
76931,63.991701965635684
76932,63.65815899567656
76933,65.10938868257995
76934,63.41683866403832
76935,63.638455484083124
76936,64.20921821215165
76937,64.91892068354741
76938,64.00574899457138
76939,63.72330189146919
76940,63.444213911486486
76941,64.03433088710949
76942,64.76745210928289
76943,64.8166637458196
76944,64.14593324522207
76945,63.81382442074687
76946,64.94590376919518
76947,64.67778464189837
76948,64.6325130709613
76949,66.4987543146915
76950,63.30677128981529
76951,64.33031777005385
76952,63.79591899630236
76953,64.30154756058232
76954,65.63801733414107
76955,63.608834299449654
76956,64.52298931464816
76957,63.339104453143364
76958,64.75211233774394
76959,64.1729865034506
76960,64.41603882225877
76961,64.53377015608544
76962,64.25719084759544
76963,65.66367934812592
76964,63.72742206553244
76965,64.08322640612982
76966,64.01367837659086
76967,63.69822178636855
76968,64.04713101216635
76969,63.58773032308113
76970,69.13372561893925
76971,63.611342907674725
76972,64.05771950624626
76973,63.67540180755054
76974,64.0185404789388
76975,66.05667392952432
76976,66.40619291886901
76977,64.75184145823391
76978,68.27911718188375
76979,71.29963713841221
76980,64.19983826770908
76981,64.18392473248855
76982,64.20038271483759
76983,63.56243684341803
76984,63.33562406186343
76985,69.67298926402532
76986,63.98598887051571
76987,63.5724347598773
76988,68.29399913799284
76989,63.84603445702464
76990,64.46136414883654
76991,64.17328698758843
76992,63.567304466127325
76993,64.25417600233891
76994,64.21500518350126
76995,65.81160184921987
76996,69.59622365258997
76997,67.348911072899
76998,63.33062510363402
76999,72.66749070742185
77000,63.34242888349331
77001,64.28041260922396
77002,64.35118872566795
77003,65.01695444075108
77004,65.12985558188325
77005,65.61143830828291
77006,67.15800434935477
77007,64.94642911127517
77008,65.77579650308257
77009,63.61788824185919
77010,65.23191785309768
77011,63.72228356331266
77012,63.96600172394369
77013,64.61792429713637
77014,63.79714205833193
77015,65.90695143673406
77016,63.84108474961499
77017,64.26970055587458
77018,63.66500485965639
77019,64.09990014546543
77020,67.26743967138759
77021,66.80320144209713
77022,64.11293519582455
77023,63.527944852480005
77024,63.51251292888105
77025,64.44217459073684
77026,63.75022244381512
77027,63.580643229876614
77028,64.24017235251972
77029,63.80467743379154
